"species";"lon";"lat";"municipality";"adm1"
"Ruellia bahiensis";-37,724969;-10,260147;"Pão de Açúcar";"Alagoas"
"Ruellia bahiensis";-36,321636;-9,242686;"Joaquim Gomes";"Alagoas"
"Ruellia bahiensis";-38,313056;-12,493056;"MATA DE SÃO JOÃO";"Bahia"
"Ruellia bahiensis";-37,409081;-9,619097;"Santana do Ipanema";"Alagoas"
"Ruellia bahiensis";-38,183333;-10,708333;"Poço Verde";"Sergipe"
"Ruellia bahiensis";-38,183333;-10,708333;"Poço Verde";"Sergipe"
"Ruellia bahiensis";-37,534167;-10,549444;"Frei Paulo";"Sergipe"
"Ruellia bahiensis";-37,534167;-10,549444;"Frei Paulo";"Sergipe"
"Ruellia bahiensis";-39,083333;-12,533333;"CACHOEIRA";"Bahia"
"Ruellia bahiensis";-39,083333;-12,533333;"Cachoeira";"Bahia"
"Ruellia bahiensis";-39,625378;-13,007778;"Cachoeira";"Bahia"
"Ruellia bahiensis";-38,464167;-6,695556;"Luís Gomes";"Rio Grande do Norte"
"Ruellia bahiensis";-38,416667;-6,341667;"Luís Gomes";"Rio Grande do Norte"
"Ruellia bahiensis";-35,516667;-5,491667;"Pureza";"Rio Grande do Norte"
"Ruellia bahiensis";-35,516667;-5,491667;"Pureza";"Rio Grande do Norte"
"Ruellia bahiensis";-39,051667;-12,539722;"CONCEIÇÃO DE FEIRA";"Bahia"
"Ruellia bahiensis";-39,3342;-15,4294;"Santa Luzia";"Bahia"
"Ruellia bahiensis";-36,579444;-10,32;"Neópolis";"Sergipe"
"Ruellia bahiensis";-36,579444;-10,32;"Neópolis";"Sergipe"
"Ruellia bahiensis";-35,691389;-6,963333;"Areia";"Paraíba"
"Ruellia bahiensis";-39,490556;-12,454722;"Itatim";"Bahia"
"Ruellia bahiensis";-37,095556;-10,435833;"Divina Pastora";"Sergipe"
"Ruellia cearensis";-36,555544;-9,627;"Ibateguara";"Alagoas"
"Ruellia cearensis";-36,354622;-10,081119;"Boca da Mata";"Alagoas"
"Ruellia cearensis";-36,300169;-11,388172;"Coruripe";"Alagoas"
"Ruellia cearensis";-41,201722;-11,459555;"Morro do Chapéu";"Bahia"
"Ruellia cearensis";-37,363142;-10,731056;"Itabaiana";"Sergipe"
"Ruellia cearensis";-36,596944;-9,333333;"Branquinha";"Alagoas"
"Ruellia cearensis";-35,955;-9,171667;"Branquinha";"Alagoas"
"Ruellia cearensis";-35,9549;-9,1716;"Branquinha";"Alagoas"
"Ruellia cearensis";-35,955;-9,171667;"Branquinha";"Alagoas"
"Ruellia cearensis";-35,824431;-8,011028;"São Vicente Férrer";"Pernambuco"
"Ruellia cearensis";-35,802339;-7,993581;"São Vicente Férrer";"Pernambuco"
"Ruellia cearensis";-35,514444;-7,615278;"São Vicente";"Pernambuco"
"Ruellia cearensis";-35,514444;-7,615278;"São Vicente Ferrer";"Pernambuco"
"Ruellia cearensis";-36;-8;"Jaqueira";"Pernambuco"
"Ruellia cearensis";-38,198056;-11,975556;"Entre Rios";"Bahia"
"Ruellia cearensis";-38,198056;-11,975556;"Entre Rios";"Bahia"
"Ruellia cearensis";-35,781111;-9,243056;"Flexeiras";"Alagoas"
"Ruellia cearensis";-35,781111;-9,243056;"Flexeiras";"Alagoas"
"Ruellia cearensis";-35,841667;-8,7125;"Jaqueira";"Pernambuco"
"Ruellia cearensis";-36,403611;-9,516667;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia cearensis";-37,083056;-9,9675;"Gararu";"Sergipe"
"Ruellia cearensis";-37,083056;-9,9675;"Gararu";"Sergipe"
"Ruellia cearensis";-37,966667;-12,166667;"Entre Rios";"Bahia"
"Ruellia cearensis";-38,718333;-3,886111;"Maranguape";"Ceará"
"Ruellia cearensis";-37,966667;-12,166667;"Entre Rios";"Bahia"
"Ruellia cearensis";-37,966667;-12,166667;"Entre Rios";"Bahia"
"Ruellia cearensis";-38,718333;-3,886111;"Maranguape";"Ceará"
"Ruellia cearensis";-37,207369;-9,725378;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,430715;-9,255929;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,718653;-9,433136;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-39,717778;-13,588055;"Wenceslau Guimarães";"Bahia"
"Ruellia cearensis";-34,56523;-7,57311;"Recife";"Pernambuco"
"Ruellia cearensis";-37,701667;-11,727778;"Conde";"Bahia"
"Ruellia cearensis";-36,722378;-9,433758;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,147994;-9,884878;"Novo Lino";"Alagoas"
"Ruellia cearensis";-39,688333;-13,879444;"Apuarema";"Bahia"
"Ruellia cearensis";-37,315;-10,758056;"Areia Branca";"Sergipe"
"Ruellia cearensis";-34,968306;-7,470306;"Caaporã";"Paraíba"
"Ruellia cearensis";-35,738333;-6,971389;"Areia";"Paraíba"
"Ruellia cearensis";-40,116667;-14,4;"Boa Nova";"Bahia"
"Ruellia cearensis";-36,793286;-9,538225;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,793286;-9,538225;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,793286;-9,538225;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,167925;-9,421683;"Branquinha";"Alagoas"
"Ruellia cearensis";-35,844722;-8,732222;"Jaqueira";"Pernambuco"
"Ruellia cearensis";-35,842778;-8,714722;"Jaqueira";"Pernambuco"
"Ruellia cearensis";-38;-12,05;"Entre Rios";"Bahia"
"Ruellia cearensis";-36,575911;-9,518525;"Murici";"Alagoas"
"Ruellia cearensis";-36,430556;-9,254444;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,428056;-9,251111;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-40,133333;-14,383333;"Boa Nova";"Bahia"
"Ruellia cearensis";-36,966975;-10,043364;"Ibateguara";"Alagoas"
"Ruellia cearensis";-36,517939;-9,647114;"Viçosa";"Alagoas"
"Ruellia cearensis";-36,389475;-9,558281;"Viçosa";"Alagoas"
"Ruellia cearensis";-35,553611;-7,630833;"Natuba";"Paraíba"
"Ruellia cearensis";-35,9;-8,658333;"Lagoa dos Gatos";"Pernambuco"
"Ruellia cearensis";-36,793286;-9,538225;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-36,43;-9,258889;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-39;-12;"Santa Teresinha";"Bahia"
"Ruellia cearensis";-36,574436;-9,51895;"Murici";"Alagoas"
"Ruellia cearensis";-36,481328;-10,382869;"Coruripe";"Alagoas"
"Ruellia cearensis";-35,673056;-9,080556;"Porto Calvo";"Alagoas"
"Ruellia cearensis";-36,367497;-10,070528;"Boca da Mata";"Alagoas"
"Ruellia cearensis";-37,059414;-9,686906;"Palmeira dos Índios";"Alagoas"
"Ruellia cearensis";-37,059414;-9,686906;"Palmeira dos Índios";"Alagoas"
"Ruellia cearensis";-34,993639;-7,83;"Igarassu";"Pernambuco"
"Ruellia cearensis";-34,993611;-7,83;"Igarassu";"Pernambuco"
"Ruellia cearensis";-36,392222;-8,2075;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia cearensis";-37,310278;-10,998333;"Itaporanga d'Ajuda";"Sergipe"
"Ruellia cearensis";-36,2424;-10,088008;"Maceió";"Alagoas"
"Ruellia cearensis";-39,603333;-14,705833;"Almadina";"Bahia"
"Ruellia cearensis";-39,603333;-14,705833;"Almadina";"Bahia"
"Ruellia cearensis";-37,457153;-10,273733;"São Miguel dos Campos";"Alagoas"
"Ruellia cearensis";-34,990556;-7,716111;"Igarassu";"Pernambuco"
"Ruellia cearensis";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia cearensis";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia cearensis";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia cearensis";-37,355833;-10,773056;"Itabaiana";"Sergipe"
"Ruellia cearensis";-37,335555;-10,752222;"Itabaiana";"Sergipe"
"Ruellia cearensis";-34,969722;-7,703333;"Igarassu";"Pernambuco"
"Ruellia cearensis";-36,527006;-9,872839;"Rio Largo";"Alagoas"
"Ruellia cearensis";-36,209783;-9,474631;"Flexeiras";"Alagoas"
"Ruellia cearensis";-39,603333;-14,705833;"Almadina";"Bahia"
"Ruellia cearensis";-39,565278;-15,391667;"CAMACAN";"Bahia"
"Ruellia cearensis";-39,565278;-15,391667;"Camacan";"Bahia"
"Ruellia cearensis";-39,314167;-15,092778;"Jussari";"Bahia"
"Ruellia cearensis";-39,528611;-15,158056;"JUSSARÍ";"Bahia"
"Ruellia cearensis";-39,528611;-15,158056;"Jussari";"Bahia"
"Ruellia cearensis";-39,528611;-15,158056;"Jussari";"Bahia"
"Ruellia cearensis";-35,953394;-9,166667;"Matriz do Camaragibe";"Alagoas"
"Ruellia cearensis";-36,576219;-9,623611;"Ibateguara";"Alagoas"
"Ruellia cearensis";-35,905;-9,271389;"Murici";"Alagoas"
"Ruellia cearensis";-36,320525;-9,422378;"Flexeiras";"Alagoas"
"Ruellia cearensis";-35,766667;-9,233333;"Flexeiras";"Alagoas"
"Ruellia cearensis";-37,116667;-9,586419;"Palmeira dos Índios";"Alagoas"
"Ruellia cearensis";-39,475833;-12,853611;"Santa Teresinha";"Bahia"
"Ruellia cearensis";-39,48;-12,25;"Santa Terezinha";"Bahia"
"Ruellia cearensis";-38;-12,566667;"Mata de São João";"Bahia"
"Ruellia cearensis";-36,403611;-8,2075;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia cearensis";-38;-12,566667;"Mata de São João";"Bahia"
"Ruellia cearensis";-36,417722;-8,187333;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia cearensis";-36,209783;-9,474631;"Flexeiras";"Alagoas"
"Ruellia cearensis";-36,300169;-11,388172;"Coruripe";"Alagoas"
"Ruellia cearensis";-36,403611;-8,2075;"Brejo da Madre de Deus";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-35,5;-7,583333;"São Vicente Férrer";"Pernambuco"
"Ruellia cearensis";-36,492778;-8,890556;"Garanhuns";"Pernambuco"
"Ruellia cearensis";-35,5;-7,583333;"São Vicente Férrer";"Pernambuco"
"Ruellia cearensis";-36,492778;-8,890556;"Garanhuns";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36,492778;-8,890556;"Garanhuns";"Pernambuco"
"Ruellia cearensis";-35,033333;-7,833333;"São Lourenço da Mata";"Pernambuco"
"Ruellia cearensis";-35,033333;-7,833333;"São Lourenço da Mata";"Pernambuco"
"Ruellia cearensis";-39,083333;-15,15;"UNA";"Bahia"
"Ruellia cearensis";-39,083333;-15,15;"Una";"Bahia"
"Ruellia cearensis";-36,5003;-9,431328;"Chã Preta";"Alagoas"
"Ruellia cearensis";-35,588272;-8,378242;"Igarassu";"Pernambuco"
"Ruellia cearensis";-35,695833;-8,494444;"Bonito";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-35,463361;-8,389717;"Igarassu";"Pernambuco"
"Ruellia cearensis";-35,463361;-8,389717;"Igarassu";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru/Murici/Brejos dos Cavalos";"Pernambuco"
"Ruellia cearensis";-36;-8,31;"Caruaru/Murici/Brejos dos Cavalos";"Pernambuco"
"Ruellia cearensis";-35,691389;-6,963333;"Areia";"Paraíba"
"Ruellia cearensis";-34,863056;-7,115;"João Pessoa";"Paraíba"
"Ruellia cearensis";-35,326667;-7,656944;"Vicência";"Pernambuco"
"Ruellia cearensis";-36,471111;-9,318889;"Quebrangulo";"Alagoas"
"Ruellia cearensis";-37,542661;-10,308642;"São Miguel dos Campos";"Alagoas"
"Ruellia cearensis";-36,395386;-9,620672;"Messias";"Alagoas"
"Ruellia cearensis";-36,425828;-9,806472;"Rio Largo";"Alagoas"
"Ruellia cearensis";-35,002222;-7,560833;"Goiana";"Pernambuco"
"Ruellia cearensis";-35,691667;-6,963333;"Areia";"Paraíba"
"Ruellia cearensis";-35,691389;-6,963333;"Areia";"Paraíba"
"Ruellia cearensis";-40,450556;-14,990833;"Caatiba";"Bahia"
"Ruellia cearensis";-39,613611;-13,701111;"Itamari";"Bahia"
"Ruellia cearensis";-34,947778;-7,958639;"Recife";"Pernambuco"
"Ruellia geminiflora";-58,243333;-9,856389;"Cotriguaçu";"Mato Grosso"
"Ruellia geminiflora";-44,745556;-6,703889;"Mirador";"Maranhão"
"Ruellia geminiflora";-45,507222;-6,781111;"Mirador";"Maranhão"
"Ruellia geminiflora";-54,554064;-30,110203;"Santa Maria";"Rio Grande do Sul"
"Ruellia geminiflora";-48,375556;-15,308611;"Padre Bernardo";"Goiás"
"Ruellia geminiflora";-52,59;-20,3375;"Três Lagoas";"Mato Grosso do Sul"
"Ruellia geminiflora";-49,274444;-25,296944;"Almirante Tamandaré";"Paraná"
"Ruellia geminiflora";-55,236667;-9,605142;"Novo Mundo";"Mato Grosso"
"Ruellia geminiflora";-57,965861;-17,174806;"Cáceres";"Mato Grosso"
"Ruellia geminiflora";-44,766667;-22,116667;"Baependi";"Minas Gerais"
"Ruellia geminiflora";-47,150278;-20,286111;"Sacramento";"Minas Gerais"
"Ruellia geminiflora";-43,901944;-19,949722;"Belo Horizonte";"Minas Gerais"
"Ruellia geminiflora";-48,490833;-22,893056;"Botucatu";"São Paulo"
"Ruellia geminiflora";-54,583056;-20,503611;"Campo Grande";"Mato Grosso do Sul"
"Ruellia geminiflora";-54,583056;-20,503611;"Campo Grande";"Mato Grosso do Sul"
"Ruellia geminiflora";-50,89;0,493333;"Macapá";"Amapá"
"Ruellia geminiflora";-49,28;-25,298333;"Almirante Tamandaré";"Paraná"
"Ruellia geminiflora";-49,308934;-25,336328;"Almirante Tamandaré";"Paraná"
"Ruellia geminiflora";-50,627222;-16,991666;"PARAUNA";"Go"
"Ruellia geminiflora";-43,8925;-19,944167;"Belo Horizonte";"Minas Gerais"
"Ruellia geminiflora";-51,421944;0,926667;"Macapá";"Amapá"
"Ruellia geminiflora";-48,906111;-22,434722;"Agudos";"São Paulo"
"Ruellia geminiflora";-50,627222;-16,991944;"Paraúna";"Goiás"
"Ruellia geminiflora";-52,253333;-16,6375;"Doverlândia";"Goiás"
"Ruellia geminiflora";-52,253333;-16,6375;"Doverlândia";"Goiás"
"Ruellia geminiflora";-47,901111;-14,2275;"Alto Paraíso de Goiás";"Goiás"
"Ruellia geminiflora";-48,171667;-15,92;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-46,605833;-21,812222;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-57,071111;-20,391667;"Porto Murtinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-56,423889;-21,191111;"Bonito";"Mato Grosso do Sul"
"Ruellia geminiflora";-57,071111;-20,391667;"Porto Murtinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-56,423889;-21,191111;"Bonito";"Mato Grosso do Sul"
"Ruellia geminiflora";-56,283333;-16,366667;"Poconé";"Mato Grosso"
"Ruellia geminiflora";-35,715;-6,970833;"Areia";"Paraíba"
"Ruellia geminiflora";-40,513333;-20,139444;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-40,513333;-20,139444;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-49,001389;-15,098056;"BARRO ALTO";"Goiás"
"Ruellia geminiflora";-50,406111;-24,5525;"Tibagi";"Paraná"
"Ruellia geminiflora";-49,001388;-15,098055;"BARRO ALTO";"Go"
"Ruellia geminiflora";-46,701828;-23,345083;"Franco da Rocha";"São Paulo"
"Ruellia geminiflora";-49,237222;-25,446667;"Curitiba";"Paraná"
"Ruellia geminiflora";-51,94325;-23,40325;"Maringá";"Paraná"
"Ruellia geminiflora";-47,949722;-15,736666;"BRASILIA";"Df"
"Ruellia geminiflora";-48,9625;-1,014444;"Cachoeira do Arari";"Pará"
"Ruellia geminiflora";-48,9625;-1,014444;"Cachoeira do Arari";"Pará"
"Ruellia geminiflora";-53,667778;-18,113611;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-53,678611;-18,149167;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-53,375833;-18,108333;"Costa Rica";"Mato Grosso do Sul"
"Ruellia geminiflora";-53,407778;-18,16;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-53,689444;-18,131111;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-53,413056;-18,156389;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-35,715;-6,970833;"Areia";"Paraíba"
"Ruellia geminiflora";-44,457458;-21,217894;"São João del-Rei";"Minas Gerais"
"Ruellia geminiflora";-44,503994;-21,220764;"São João del-Rei";"Minas Gerais"
"Ruellia geminiflora";-48,505278;-22,905833;"Botucatu";"São Paulo"
"Ruellia geminiflora";-47,945;-15,736667;"BRASILIA";"Distrito Federal"
"Ruellia geminiflora";-49,129722;-20,944167;"Uchoa";"São Paulo"
"Ruellia geminiflora";-47,945;-15,736666;"BRASILIA";"Df"
"Ruellia geminiflora";-37,603758;-9,285186;"Maravilha";"Alagoas"
"Ruellia geminiflora";-37,056111;-10,883611;"Aracaju";"Sergipe"
"Ruellia geminiflora";-70,01225;6,347806;"Cravo Norte";"Arauca"
"Ruellia geminiflora";-50,608056;-18,341389;"Quirinópolis";"Goiás"
"Ruellia geminiflora";-49,291944;-14,198611;"Alto Horizonte";"Goiás"
"Ruellia geminiflora";-51,475833;2,534444;"Amapá";"Amapá"
"Ruellia geminiflora";-41,754722;-21,811389;"Campos dos Goytacazes";"Rio de Janeiro"
"Ruellia geminiflora";-35,153056;-5,960278;"Parnamirim";"Rio Grande do Norte"
"Ruellia geminiflora";-35,153056;-5,960278;"Parnamirim";"Rio Grande do Norte"
"Ruellia geminiflora";-57,215611;-15,654917;"Porto Estrela";"Mato Grosso"
"Ruellia geminiflora";-56,344331;-14,697169;"Nobres";"Mato Grosso"
"Ruellia geminiflora";-47,526389;-14,015;"Alto Paraíso de Goiás";"Goiás"
"Ruellia geminiflora";-47,270278;-22,420833;"Mogi Guaçu";"São Paulo"
"Ruellia geminiflora";-47,526389;-14,015;"Alto Paraíso de Goiás";"Goiás"
"Ruellia geminiflora";-44,233333;-20,116667;"Brumadinho";"Minas Gerais"
"Ruellia geminiflora";-51,818889;-15,723056;"Araguaiana";"Mato Grosso"
"Ruellia geminiflora";-49,243889;-22,808611;"Águas de Santa Bárbara";"Sp"
"Ruellia geminiflora";-49,253889;-22,799167;"Águas de Santa Bárbara";"Sp"
"Ruellia geminiflora";-49,2375;-22,816667;"Águas de Santa Bárbara";"Sp"
"Ruellia geminiflora";-49,242153;-22,810417;"Águas de Santa Bárbara";"São Paulo"
"Ruellia geminiflora";-49,242153;-22,810417;"Águas de Santa Bárbara";"São Paulo"
"Ruellia geminiflora";-49,236944;-22,791667;"Águas de Santa Bárbara";"São Paulo"
"Ruellia geminiflora";-69,711411;6,242094;"Cravo Norte";"Arauca"
"Ruellia geminiflora";-51,711944;-17,900278;"Jataí";"Goiás"
"Ruellia geminiflora";-49,2375;-25,443611;"Curitiba";"Paraná"
"Ruellia geminiflora";-51,711944;-17,900278;"Jataí";"Goiás"
"Ruellia geminiflora";-53,400278;-18,177222;"Alcinópolis";"Mato Grosso do Sul"
"Ruellia geminiflora";-36,434251;-9,235982;"Quebrangulo";"Alagoas"
"Ruellia geminiflora";-44,948889;-12,171111;"Barreiras";"Bahia"
"Ruellia geminiflora";-39,140278;-4,904722;"Quixadá";"Ceará"
"Ruellia geminiflora";-48,873056;-1,736111;"Abaetetuba";"Pará"
"Ruellia geminiflora";-48,463889;-15,465278;"Cocalzinho de Goiás";"Goiás"
"Ruellia geminiflora";-48,7775;-15,780833;"Cocalzinho de Goiás";"Goiás"
"Ruellia geminiflora";-47,8781666;-15,9443382;"Brasília";"Df"
"Ruellia geminiflora";-46,905;-20,289722;"Delfinópolis";"Minas Gerais"
"Ruellia geminiflora";-46,905028;-20,289833;"Delfinópolis";"Mg"
"Ruellia geminiflora";-55,220278;-19,231111;"Corguinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-55,220278;-19,231111;"Rio Negro";"Mato Grosso do Sul"
"Ruellia geminiflora";-55,035555;-19,796389;"Corguinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-50,123056;-25,906111;"Carambeí";"Paraná"
"Ruellia geminiflora";-47,883611;-15,945556;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-39,7775;-18,646389;"Conceição da Barra";"Espírito Santo"
"Ruellia geminiflora";-37,320942;-9,866836;"Olivença";"Alagoas"
"Ruellia geminiflora";-39,7775;-18,646389;"Conceição da Barra";"Espírito Santo"
"Ruellia geminiflora";-36,615278;-10,530556;"Pacatuba";"Sergipe"
"Ruellia geminiflora";-57;-19,671944;"Corumbá";"Mato Grosso do Sul"
"Ruellia geminiflora";-36,615139;-10,530583;"Pacatuba";"Sergipe"
"Ruellia geminiflora";-49,856111;-17,377778;"Edéia";"Goiás"
"Ruellia geminiflora";-50,092778;-17,680278;"Edéia";"Goiás"
"Ruellia geminiflora";-50,092778;-17,680278;"Edéia";"Goiás"
"Ruellia geminiflora";-49,280278;-19,016111;"Ituiutaba";"Minas Gerais"
"Ruellia geminiflora";-46,85;-18,95;"Patos de Minas";"Minas Gerais"
"Ruellia geminiflora";-51,462222;-18,179167;"Jataí";"Goiás"
"Ruellia geminiflora";-50,116111;-17,666389;"Edéia";"Goiás"
"Ruellia geminiflora";-50,116111;-17,666389;"Edéia";"Goiás"
"Ruellia geminiflora";-51,462222;-18,179167;"Jataí";"Goiás"
"Ruellia geminiflora";-49,467778;-19,033333;"Ituiutaba";"Minas Gerais"
"Ruellia geminiflora";-50,116111;-17,666389;"Edéia";"Goiás"
"Ruellia geminiflora";-50,094167;-17,733056;"Edéia";"Goiás"
"Ruellia geminiflora";-49,280278;-19,016111;"Ituiutaba";"Minas Gerais"
"Ruellia geminiflora";-51,741944;-17,917778;"Jataí";"Goiás"
"Ruellia geminiflora";-51,741944;-17,917778;"Jataí";"Goiás"
"Ruellia geminiflora";-51,741944;-17,917778;"Jataí";"Goiás"
"Ruellia geminiflora";-51,741944;-17,917778;"Jataí";"Goiás"
"Ruellia geminiflora";-49,467778;-19,033333;"Ituiutaba";"Minas Gerais"
"Ruellia geminiflora";-37,66885;-8,542347;"Ibimirim";"Pernambuco"
"Ruellia geminiflora";-84,482167;9,885167;"San Pedro";"San José"
"Ruellia geminiflora";-84,447389;9,900417;"San Pedro";"San José"
"Ruellia geminiflora";-37,409756;-10,036106;"Porto da Folha";"Sergipe"
"Ruellia geminiflora";-44,3345;-21,496028;"Madre de Deus de Mi";"Minas Gerais"
"Ruellia geminiflora";-44,333333;-21,483333;"Madre de Deus de Minas";"Minas Gerais"
"Ruellia geminiflora";-44,066389;-20,872222;"Lagoa Dourada";"Minas Gerais"
"Ruellia geminiflora";-36,642353;-10,009722;"Pilar";"Alagoas"
"Ruellia geminiflora";-36,280919;-10,013889;"Maceió";"Alagoas"
"Ruellia geminiflora";-44,186139;-21,049333;"Coronel Xavier Chaves";"Minas Gerais"
"Ruellia geminiflora";-44,186111;-21,049444;"Coronel Xavier Chaves";"Minas Gerais"
"Ruellia geminiflora";-47,899722;-15,931111;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-36,511267;-9,969067;"Maribondo";"Alagoas"
"Ruellia geminiflora";-36,511267;-9,969067;"Maribondo";"Alagoas"
"Ruellia geminiflora";-37,442717;-9,566736;"Minador do Negrão";"Alagoas"
"Ruellia geminiflora";-36,604683;-10,588889;"Teotônio Vilela";"Alagoas"
"Ruellia geminiflora";-36,955017;-10,351042;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-36,824561;-10,081358;"Taquarana";"Alagoas"
"Ruellia geminiflora";-36,970747;-10,055989;"Coité do Nóia";"Alagoas"
"Ruellia geminiflora";-37,557611;-8,163027;"Custódia";"Pernambuco"
"Ruellia geminiflora";-49,064444;-24,068333;"Itapeva";"Sp"
"Ruellia geminiflora";-35,553611;-7,630833;"Natuba";"Paraíba"
"Ruellia geminiflora";-35,9;-8,658333;"Lagoa dos Gatos";"Pernambuco"
"Ruellia geminiflora";-57,036111;-19,589722;"Miranda";"Mato Grosso do Sul"
"Ruellia geminiflora";-47,976944;-15,426667;"BRASILIA";"Distrito Federal"
"Ruellia geminiflora";-40,3075;-20,181111;"Serra";"Espírito Santo"
"Ruellia geminiflora";-47,976944;-15,426666;"BRASILIA";"Df"
"Ruellia geminiflora";-36,705572;-9,951303;"Tanque D'Arca";"Alagoas"
"Ruellia geminiflora";-40,3075;-20,181111;"Serra";"Espírito Santo"
"Ruellia geminiflora";-35,4723;-8,346858;"João Pessoa";"Paraíba"
"Ruellia geminiflora";-34,863056;-7,115;"João Pessoa";"Paraíba"
"Ruellia geminiflora";-44,536389;-21,261111;"Nazareno";"Minas Gerais"
"Ruellia geminiflora";-36,300169;-11,388172;"Coruripe";"Alagoas"
"Ruellia geminiflora";-37,110989;-10,265517;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-55,751389;-20,792778;"Nioaque";"Mato Grosso do Sul"
"Ruellia geminiflora";-55,751389;-20,792778;"Nioaque";"Mato Grosso do Sul"
"Ruellia geminiflora";-55,751389;-20,792778;"Nioaque";"Mato Grosso do Sul"
"Ruellia geminiflora";-36,574436;-9,51895;"Murici";"Alagoas"
"Ruellia geminiflora";-38,255733;-9,372483;"Inhapi";"Alagoas"
"Ruellia geminiflora";-35,384167;-7,251111;"São José dos Ramos";"Paraíba"
"Ruellia geminiflora";-49,163444;-25,532972;"São José dos Pinhais";"Paraná"
"Ruellia geminiflora";-37,993211;-10,108333;"Boca da Mata";"Alagoas"
"Ruellia geminiflora";-36,604683;-10,588889;"Teotônio Vilela";"Alagoas"
"Ruellia geminiflora";-36,959506;-10,604167;"São Sebastião";"Alagoas"
"Ruellia geminiflora";-36,37415;-9,986475;"Satuba";"Alagoas"
"Ruellia geminiflora";-36,511267;-9,969067;"Maribondo";"Alagoas"
"Ruellia geminiflora";-38,055911;-9,427817;"Pariconha.";"Alagoas"
"Ruellia geminiflora";-37,575;-8,165416;"Custódia";"Pernambuco"
"Ruellia geminiflora";-84,455917;9,886806;"San Pedro";"San José"
"Ruellia geminiflora";-57,6789;-16,0706;"Cáceres";"Mato Grosso"
"Ruellia geminiflora";-58,301111;-16,354444;"Cáceres";"Mato Grosso"
"Ruellia geminiflora";-48,181667;-18,364167;"Araguari";"Minas Gerais"
"Ruellia geminiflora";-48,304722;-18,611389;"Araguari";"Minas Gerais"
"Ruellia geminiflora";-59,644444;-14,138889;"Rosário Oeste";"Mato Grosso"
"Ruellia geminiflora";-85,599444;10,208056;"Santa Cruz";"Guanacaste"
"Ruellia geminiflora";-37,058728;-9,683628;"Palmeira dos Índios";"Alagoas"
"Ruellia geminiflora";-43,7575;-9,230278;"Guaribas";"Piauí"
"Ruellia geminiflora";-43,7575;-9,230278;"Caracol";"Piauí"
"Ruellia geminiflora";-43,7575;-9,230278;"Guaribas";"Piauí"
